attribute_sim,numNodes1,numNodes2,human_classification
0.4827929139137268,68,74,2
0.36199796199798584,68,291,2
0.3621181845664978,68,290,2
0.4827929139137268,68,74,2
0.3625125288963318,68,285,2
0.4827929139137268,68,74,2
0.3611845374107361,68,283,2
0.4827929139137268,68,74,2
0.3618907630443573,68,284,2
0.4827929139137268,68,74,2
0.3606541156768799,68,291,2
0.4827929139137268,68,74,2
0.4827929139137268,68,74,2
0.36116665601730347,68,285,2
0.4827929139137268,68,74,2
0.362393856048584,68,286,2
0.4827929139137268,68,74,2
0.3625713586807251,68,283,2
0.3625265061855316,68,283,2
0.37938037514686584,68,425,2
0.3614116311073303,68,289,2
0.36252760887145996,68,284,2
0.36104705929756165,68,286,2
0.4827929139137268,68,74,2
0.4827929139137268,68,74,2
0.36252766847610474,68,284,2
0.4827929139137268,68,74,2
0.36252763867378235,68,284,2
0.36300116777420044,68,286,2
0.36232689023017883,68,287,2
0.3580659329891205,68,307,2
0.36323344707489014,68,284,2
0.36323344707489014,68,284,2
0.4827929139137268,68,74,2
0.35514938831329346,68,286,2
0.9719190001487732,68,68,1
0.9719190001487732,68,68,1
0.9719187021255493,68,68,1
0.9485397338867188,68,68,1
0.9485400915145874,68,68,1
0.9485400915145874,68,68,1
0.9401340484619141,68,68,1
0.9485391974449158,68,68,1
0.9485381841659546,68,68,1
0.9485389590263367,68,68,1
0.36083361506462097,68,292,2
0.4827929139137268,68,74,2
0.3620379865169525,68,284,2
0.70908522605896,68,217,2
0.34342503547668457,68,725,2
0.4827929139137268,68,74,2
0.5662568211555481,68,130,2
0.9719179272651672,68,68,1
0.9719175100326538,68,68,1
0.9719177484512329,68,68,1
0.9859620928764343,68,68,1
0.9719190001487732,68,68,1
0.9719190001487732,68,68,1
0.9485397338867188,68,68,1
0.3594237267971039,68,293,2
0.4827929139137268,68,74,2
0.7001872658729553,68,196,2
0.4264509677886963,68,99,2
0.5648022890090942,68,132,2
0.36069685220718384,68,284,2
0.49146923422813416,68,117,2
0.5401705503463745,68,109,2
0.4827929139137268,68,74,2
0.9485400915145874,68,68,1
0.9485400915145874,68,68,1
0.9401340484619141,68,68,1
0.9485391974449158,68,68,1
0.9485381841659546,68,68,1
0.3599531054496765,68,285,2
0.4827929139137268,68,74,2
0.36069685220718384,68,284,2
0.36323344707489014,68,284,2
0.4827929139137268,68,74,2
0.5935545563697815,68,79,2
0.42634421586990356,68,176,2
0.4827929139137268,68,74,2
0.3607143461704254,68,291,2
0.4827929139137268,68,74,2
0.36189088225364685,68,284,2
0.36323341727256775,68,284,2
0.4827929139137268,68,74,2
0.5388463735580444,68,154,2
0.36238524317741394,68,291,2
0.4827929139137268,68,74,2
0.363620400428772,68,284,2
0.4827929139137268,68,74,2
0.36239367723464966,68,286,2
0.36239373683929443,68,286,2
0.3611854910850525,68,287,2
0.3625138998031616,68,285,2
0.36199304461479187,68,292,2
0.3619263768196106,68,293,2
0.3621181547641754,68,290,2
0.4827929139137268,68,74,2
0.3616396188735962,68,286,2
0.3627817630767822,68,286,2
0.36271482706069946,68,287,2
0.3628487288951874,68,285,2
0.4827931523323059,68,74,2
0.36290204524993896,68,285,2
0.4827931523323059,68,74,2
0.36238065361976624,68,292,2
0.3623139262199402,68,293,2
0.4827931523323059,68,74,2
0.3625123202800751,68,285,2
0.4827931523323059,68,74,2
0.3632332384586334,68,284,2
0.4827931523323059,68,74,2
0.3620595633983612,68,291,2
0.36244747042655945,68,291,2
0.4827931523323059,68,74,2
0.36238518357276917,68,291,2
0.3625059425830841,68,290,2
0.4827931523323059,68,74,2
0.36290067434310913,68,285,2
0.4827931523323059,68,74,2
0.3611847162246704,68,283,2
0.4827931523323059,68,74,2
0.3618909418582916,68,284,2
0.48756226897239685,68,74,2
0.3606542944908142,68,291,2
0.4827931523323059,68,74,2
0.4827931523323059,68,74,2
0.3611668348312378,68,285,2
0.4827931523323059,68,74,2
0.36278194189071655,68,286,2
0.4827931523323059,68,74,2
0.36295920610427856,68,283,2
0.3629142940044403,68,283,2
0.3797362148761749,68,425,2
0.36180010437965393,68,289,2
0.3629158139228821,68,284,2
0.36104723811149597,68,286,2
0.4827931523323059,68,74,2
0.4827931523323059,68,74,2
0.36291587352752686,68,284,2
0.4827931523323059,68,74,2
0.36291587352752686,68,284,2
0.363387793302536,68,286,2
0.36271485686302185,68,287,2
0.35806599259376526,68,307,2
0.3636203408241272,68,284,2
0.3636203408241272,68,284,2
0.4827931523323059,68,74,2
0.35552769899368286,68,286,2
0.9719205498695374,68,68,1
0.9719194769859314,68,68,1
0.9485390186309814,68,68,1
0.9485394358634949,68,68,1
0.9485394358634949,68,68,1
0.9485391974449158,68,68,1
0.9401346445083618,68,68,1
0.9485378265380859,68,68,1
0.9485383629798889,68,68,1
0.36083364486694336,68,292,2
0.4827931523323059,68,74,2
0.3620379865169525,68,284,2
0.7090854048728943,68,217,2
0.3434251844882965,68,725,2
0.4827931523323059,68,74,2
0.5662570595741272,68,130,2
0.9719187617301941,68,68,1
0.9719182252883911,68,68,1
0.9719183444976807,68,68,1
0.9719190001487732,68,68,1
0.9859621524810791,68,68,1
0.9719205498695374,68,68,1
0.9485390186309814,68,68,1
0.35942384600639343,68,293,2
0.4827931523323059,68,74,2
0.700187623500824,68,196,2
0.426451176404953,68,99,2
0.5648025870323181,68,132,2
0.3606969714164734,68,284,2
0.49146947264671326,68,117,2
0.5401707887649536,68,109,2
0.4827931523323059,68,74,2
0.9485394358634949,68,68,1
0.9485394358634949,68,68,1
0.9485391974449158,68,68,1
0.9401346445083618,68,68,1
0.9485378265380859,68,68,1
0.35995322465896606,68,285,2
0.4827931523323059,68,74,2
0.3606969714164734,68,284,2
0.3636203408241272,68,284,2
0.4827931523323059,68,74,2
0.5935548543930054,68,79,2
0.4263444244861603,68,176,2
0.4827931523323059,68,74,2
0.36071446537971497,68,291,2
0.4827931523323059,68,74,2
0.3618910014629364,68,284,2
0.3636203110218048,68,284,2
0.4827931523323059,68,74,2
0.5388466119766235,68,154,2
0.36199814081192017,68,291,2
0.4827931523323059,68,74,2
0.36323362588882446,68,284,2
0.4827931523323059,68,74,2
0.3627817630767822,68,286,2
0.3627817928791046,68,286,2
0.36157310009002686,68,287,2
0.36290207505226135,68,285,2
0.3623806834220886,68,292,2
0.3623139560222626,68,293,2
0.3625059127807617,68,290,2
0.4827931523323059,68,74,2
0.36125198006629944,68,286,2
0.36239373683929443,68,286,2
0.36232686042785645,68,287,2
0.3624606132507324,68,285,2
0.4827934205532074,68,74,2
0.36251387000083923,68,285,2
0.4827934205532074,68,74,2
0.36199304461479187,68,292,2
0.3619263768196106,68,293,2
0.4827934205532074,68,74,2
0.36290064454078674,68,285,2
0.4827934205532074,68,74,2
0.3636202812194824,68,284,2
0.4827934205532074,68,74,2
0.3624473810195923,68,291,2
0.3620597720146179,68,291,2
0.4827934205532074,68,74,2
0.3619979918003082,68,291,2
0.3621181845664978,68,290,2
0.4827934205532074,68,74,2
0.3625125288963318,68,285,2
0.4827934205532074,68,74,2
0.36157262325286865,68,283,2
0.4827934205532074,68,74,2
0.36227795481681824,68,284,2
0.4827934205532074,68,74,2
0.3610416650772095,68,291,2
0.4827934205532074,68,74,2
0.4827934205532074,68,74,2
0.36155518889427185,68,285,2
0.4827934205532074,68,74,2
0.3624005913734436,68,286,2
0.4827934205532074,68,74,2
0.3625713884830475,68,283,2
0.362526535987854,68,283,2
0.37938040494918823,68,425,2
0.3614116311073303,68,289,2
0.36252763867378235,68,284,2
0.3614354729652405,68,286,2
0.4827934205532074,68,74,2
0.4827934205532074,68,74,2
0.3625276982784271,68,284,2
0.4827934205532074,68,74,2
0.36252766847610474,68,284,2
0.3630011975765228,68,286,2
0.36232689023017883,68,287,2
0.3580659329891205,68,307,2
0.3632334768772125,68,284,2
0.3632334768772125,68,284,2
0.4827934205532074,68,74,2
0.35514944791793823,68,286,2
0.9719194769859314,68,68,1
0.9485381245613098,68,68,1
0.9485384225845337,68,68,1
0.9485384225845337,68,68,1
0.9485381841659546,68,68,1
0.9485378265380859,68,68,1
0.9401353597640991,68,68,1
0.9485374093055725,68,68,1
0.36083346605300903,68,292,2
0.4827934205532074,68,74,2
0.3620378077030182,68,284,2
0.7090856432914734,68,217,2
0.34342536330223083,68,725,2
0.4827934205532074,68,74,2
0.5662573575973511,68,130,2
0.9719187617301941,68,68,1
0.9719182252883911,68,68,1
0.9719184041023254,68,68,1
0.9719190001487732,68,68,1
0.9719205498695374,68,68,1
0.9859621524810791,68,68,1
0.9485381245613098,68,68,1
0.3594239354133606,68,293,2
0.4827934205532074,68,74,2
0.7001879811286926,68,196,2
0.4264513850212097,68,99,2
0.564802885055542,68,132,2
0.36069703102111816,68,284,2
0.49146974086761475,68,117,2
0.5401710867881775,68,109,2
0.4827934205532074,68,74,2
0.9485384225845337,68,68,1
0.9485384225845337,68,68,1
0.9485381841659546,68,68,1
0.9485378265380859,68,68,1
0.9401353597640991,68,68,1
0.3599533438682556,68,285,2
0.4827934205532074,68,74,2
0.36069706082344055,68,284,2
0.3632334768772125,68,284,2
0.4827934205532074,68,74,2
0.5935551524162292,68,79,2
0.426344633102417,68,176,2
0.4827934205532074,68,74,2
0.36071455478668213,68,291,2
0.4827934205532074,68,74,2
0.36189109086990356,68,284,2
0.36323341727256775,68,284,2
0.4827934205532074,68,74,2
0.5388469099998474,68,154,2
0.3619979918003082,68,291,2
0.4827934205532074,68,74,2
0.3632334768772125,68,284,2
0.4827934205532074,68,74,2
0.36239370703697205,68,286,2
0.3623937666416168,68,286,2
0.3611854910850525,68,287,2
0.362513929605484,68,285,2
0.36199307441711426,68,292,2
0.361926406621933,68,293,2
0.3621181547641754,68,290,2
0.4827934205532074,68,74,2
0.3612518906593323,68,286,2
0.36239367723464966,68,286,2
0.36232680082321167,68,287,2
0.36246055364608765,68,285,2
0.4827931821346283,68,74,2
0.36251381039619446,68,285,2
0.4827931821346283,68,74,2
0.3619929850101471,68,292,2
0.3619263172149658,68,293,2
0.4827931821346283,68,74,2
0.361882746219635,68,285,2
0.4827931821346283,68,74,2
0.3632330000400543,68,284,2
0.4827931821346283,68,74,2
0.3620593249797821,68,291,2
0.36205971240997314,68,291,2
0.4827931821346283,68,74,2
0.36199793219566345,68,291,2
0.362118124961853,68,290,2
0.4827931821346283,68,74,2
0.362512469291687,68,285,2
0.4827931821346283,68,74,2
0.36118459701538086,68,283,2
0.4827931821346283,68,74,2
0.36189085245132446,68,284,2
0.4827931821346283,68,74,2
0.36065420508384705,68,291,2
0.4827931821346283,68,74,2
0.4827931821346283,68,74,2
0.361166775226593,68,285,2
0.4827931821346283,68,74,2
0.3623938262462616,68,286,2
0.4827931821346283,68,74,2
0.3625713288784027,68,283,2
0.36252647638320923,68,283,2
0.37938034534454346,68,425,2
0.36141160130500793,68,289,2
0.3625275790691376,68,284,2
0.3610471785068512,68,286,2
0.4827931821346283,68,74,2
0.4827931821346283,68,74,2
0.36252760887145996,68,284,2
0.4827931821346283,68,74,2
0.36252760887145996,68,284,2
0.36300113797187805,68,286,2
0.36232683062553406,68,287,2
0.3580658733844757,68,307,2
0.36323341727256775,68,284,2
0.36323341727256775,68,284,2
0.4827931821346283,68,74,2
0.35514935851097107,68,286,2
0.9485391974449158,68,68,1
0.9485394954681396,68,68,1
0.9485393762588501,68,68,1
0.9485389590263367,68,68,1
0.9485383629798889,68,68,1
0.9485373497009277,68,68,1
0.9401347637176514,68,68,1
0.3612208962440491,68,292,2
0.4827931821346283,68,74,2
0.36242443323135376,68,284,2
0.7090855836868286,68,217,2
0.3434252142906189,68,725,2
0.4827931821346283,68,74,2
0.5662569999694824,68,130,2
0.9719192385673523,68,68,1
0.9719184041023254,68,68,1
0.9719184041023254,68,68,1
0.9719187021255493,68,68,1
0.9719194769859314,68,68,1
0.9719194769859314,68,68,1
0.9485391974449158,68,68,1
0.3594238758087158,68,293,2
0.4827931821346283,68,74,2
0.700187623500824,68,196,2
0.426451176404953,68,99,2
0.5648025870323181,68,132,2
0.3606969714164734,68,284,2
0.49146950244903564,68,117,2
0.5401708483695984,68,109,2
0.4827931821346283,68,74,2
0.9485394954681396,68,68,1
0.9485393762588501,68,68,1
0.9485389590263367,68,68,1
0.9485383629798889,68,68,1
0.9485373497009277,68,68,1
0.35995322465896606,68,285,2
0.4827931821346283,68,74,2
0.3606969714164734,68,284,2
0.36323341727256775,68,284,2
0.4827931821346283,68,74,2
0.5935549139976501,68,79,2
0.4263444244861603,68,176,2
0.4827931821346283,68,74,2
0.36071446537971497,68,291,2
0.4827931821346283,68,74,2
0.3618910312652588,68,284,2
0.363233357667923,68,284,2
0.4827931821346283,68,74,2
0.5388466715812683,68,154,2
0.3619980812072754,68,291,2
0.4827931821346283,68,74,2
0.3632335662841797,68,284,2
0.4827931821346283,68,74,2
0.36239364743232727,68,286,2
0.36239367723464966,68,286,2
0.3611854314804077,68,287,2
0.36251387000083923,68,285,2
0.3619930148124695,68,292,2
0.3619263470172882,68,293,2
0.362118124961853,68,290,2
0.4827931821346283,68,74,2
0.3599065840244293,68,286,2
0.36104699969291687,68,286,2
0.360980361700058,68,287,2
0.36111363768577576,68,285,2
0.4827929735183716,68,74,2
0.36116671562194824,68,285,2
0.4827929735183716,68,74,2
0.3606477975845337,68,292,2
0.3605813682079315,68,293,2
0.4827929735183716,68,74,2
0.36116522550582886,68,285,2
0.4827929735183716,68,74,2
0.3618907034397125,68,284,2
0.4827929735183716,68,74,2
0.3607141673564911,68,291,2
0.36071428656578064,68,291,2
0.4827929735183716,68,74,2
0.36065420508384705,68,291,2
0.3607724905014038,68,290,2
0.4827929735183716,68,74,2
0.3611653447151184,68,285,2
0.4827929735183716,68,74,2
0.3625299334526062,68,283,2
0.4827929735183716,68,74,2
0.3632330298423767,68,284,2
0.4827929735183716,68,74,2
0.3619975447654724,68,291,2
0.4827929735183716,68,74,2
0.4827929735183716,68,74,2
0.3625134825706482,68,285,2
0.4827929735183716,68,74,2
0.3610471785068512,68,286,2
0.4827929735183716,68,74,2
0.3612254858016968,68,283,2
0.36118078231811523,68,283,2
0.37814563512802124,68,425,2
0.36006349325180054,68,289,2
0.3611804246902466,68,284,2
0.36239343881607056,68,286,2
0.4827929735183716,68,74,2
0.4827929735183716,68,74,2
0.36118045449256897,68,284,2
0.4827929735183716,68,74,2
0.36118045449256897,68,284,2
0.3616594076156616,68,286,2
0.36098039150238037,68,287,2
0.3571145832538605,68,307,2
0.36189085245132446,68,284,2
0.36189085245132446,68,284,2
0.4827929735183716,68,74,2
0.35383668541908264,68,286,2
0.9719176888465881,68,68,1
0.9719176888465881,68,68,1
0.9719179272651672,68,68,1
0.9719187617301941,68,68,1
0.9719187617301941,68,68,1
0.9719192385673523,68,68,1
0.3594898283481598,68,292,2
0.4827929735183716,68,74,2
0.36069685220718384,68,284,2
0.7105662822723389,68,217,2
0.3433757722377777,68,725,2
0.4827929735183716,68,74,2
0.5688855051994324,68,130,2
0.9401342272758484,68,68,1
0.948540210723877,68,68,1
0.9485399723052979,68,68,1
0.9485396146774292,68,68,1
0.9485390186309814,68,68,1
0.948538064956665,68,68,1
0.9859620928764343,68,68,1
0.3611545264720917,68,293,2
0.4827929735183716,68,74,2
0.7001873254776001,68,196,2
0.4264509677886963,68,99,2
0.564802348613739,68,132,2
0.36242443323135376,68,284,2
0.49146926403045654,68,117,2
0.5401706099510193,68,109,2
0.4827929735183716,68,74,2
0.9719176888465881,68,68,1
0.9719176888465881,68,68,1
0.9719179272651672,68,68,1
0.9719187617301941,68,68,1
0.9719187617301941,68,68,1
0.3612987697124481,68,285,2
0.4827929735183716,68,74,2
0.3620380759239197,68,284,2
0.36189085245132446,68,284,2
0.4827929735183716,68,74,2
0.5935546159744263,68,79,2
0.42634421586990356,68,176,2
0.4827929735183716,68,74,2
0.36205995082855225,68,291,2
0.4827929735183716,68,74,2
0.36323365569114685,68,284,2
0.3618907928466797,68,284,2
0.4827929735183716,68,74,2
0.5388464331626892,68,154,2
0.36065423488616943,68,291,2
0.4827929735183716,68,74,2
0.36189088225364685,68,284,2
0.4827929735183716,68,74,2
0.3610469698905945,68,286,2
0.36104702949523926,68,286,2
0.35984039306640625,68,287,2
0.36116674542427063,68,285,2
0.36064785718917847,68,292,2
0.3605814278125763,68,293,2
0.3607724606990814,68,290,2
0.4827929735183716,68,74,2
0.35990652441978455,68,286,2
0.3610469400882721,68,286,2
0.3609803020954132,68,287,2
0.361113578081131,68,285,2
0.48279282450675964,68,74,2
0.3611666262149811,68,285,2
0.48279282450675964,68,74,2
0.3606477379798889,68,292,2
0.36058130860328674,68,293,2
0.48279282450675964,68,74,2
0.3611651360988617,68,285,2
0.48279282450675964,68,74,2
0.36189064383506775,68,284,2
0.48279282450675964,68,74,2
0.3607140779495239,68,291,2
0.3607141971588135,68,291,2
0.48279282450675964,68,74,2
0.36065414547920227,68,291,2
0.36077240109443665,68,290,2
0.48279282450675964,68,74,2
0.36116528511047363,68,285,2
0.48279282450675964,68,74,2
0.3625299036502838,68,283,2
0.466281920671463,68,74,2
0.3632330000400543,68,284,2
0.48279282450675964,68,74,2
0.36199751496315,68,291,2
0.48279282450675964,68,74,2
0.48279282450675964,68,74,2
0.3625134527683258,68,285,2
0.48279282450675964,68,74,2
0.36104708909988403,68,286,2
0.48279282450675964,68,74,2
0.361225426197052,68,283,2
0.36118072271347046,68,283,2
0.37814557552337646,68,425,2
0.36006343364715576,68,289,2
0.3611803352832794,68,284,2
0.36239340901374817,68,286,2
0.48279282450675964,68,74,2
0.48279282450675964,68,74,2
0.3611803948879242,68,284,2
0.48279282450675964,68,74,2
0.3611803650856018,68,284,2
0.36165934801101685,68,286,2
0.3609803318977356,68,287,2
0.3571145236492157,68,307,2
0.3618907928466797,68,284,2
0.3618907928466797,68,284,2
0.48279282450675964,68,74,2
0.35383662581443787,68,286,2
0.9719172716140747,68,68,1
0.9719175100326538,68,68,1
0.9719182252883911,68,68,1
0.9719182252883911,68,68,1
0.9719184041023254,68,68,1
0.3594897389411926,68,292,2
0.48279282450675964,68,74,2
0.36069679260253906,68,284,2
0.7105661034584045,68,217,2
0.34337565302848816,68,725,2
0.48279282450675964,68,74,2
0.568885326385498,68,130,2
0.948540210723877,68,68,1
0.9401338696479797,68,68,1
0.9485405087471008,68,68,1
0.9485400915145874,68,68,1
0.9485394358634949,68,68,1
0.9485384225845337,68,68,1
0.9719176888465881,68,68,1
0.3607673645019531,68,293,2
0.48279282450675964,68,74,2
0.700187087059021,68,196,2
0.42645084857940674,68,99,2
0.5648021101951599,68,132,2
0.3620380461215973,68,284,2
0.4914691150188446,68,117,2
0.540170431137085,68,109,2
0.48279282450675964,68,74,2
0.9859621524810791,68,68,1
0.9719172716140747,68,68,1
0.9719175100326538,68,68,1
0.9719182252883911,68,68,1
0.9719182252883911,68,68,1
0.3616864085197449,68,285,2
0.48279282450675964,68,74,2
0.36242440342903137,68,284,2
0.3618907928466797,68,284,2
0.48279282450675964,68,74,2
0.5935544371604919,68,79,2
0.426344096660614,68,176,2
0.48279282450675964,68,74,2
0.36205992102622986,68,291,2
0.48279282450675964,68,74,2
0.36323362588882446,68,284,2
0.3618907332420349,68,284,2
0.48279282450675964,68,74,2
0.5388462543487549,68,154,2
0.36065417528152466,68,291,2
0.48279282450675964,68,74,2
0.3618908226490021,68,284,2
0.48279282450675964,68,74,2
0.3610469102859497,68,286,2
0.3610469400882721,68,286,2
0.3598403036594391,68,287,2
0.36116668581962585,68,285,2
0.3606477677822113,68,292,2
0.36058133840560913,68,293,2
0.36077237129211426,68,290,2
0.46925461292266846,68,74,2
0.35990655422210693,68,286,2
0.3610469400882721,68,286,2
0.3609803020954132,68,287,2
0.361113578081131,68,285,2
0.48279282450675964,68,74,2
0.3611666262149811,68,285,2
0.48279282450675964,68,74,2
0.3606477379798889,68,292,2
0.36058133840560913,68,293,2
0.48279282450675964,68,74,2
0.3611651659011841,68,285,2
0.48279282450675964,68,74,2
0.36189064383506775,68,284,2
0.48279282450675964,68,74,2
0.3607140779495239,68,291,2
0.36071422696113586,68,291,2
0.48279282450675964,68,74,2
0.36065414547920227,68,291,2
0.36077243089675903,68,290,2
0.48279282450675964,68,74,2
0.361165314912796,68,285,2
0.48279282450675964,68,74,2
0.3625299632549286,68,283,2
0.48279282450675964,68,74,2
0.3632330596446991,68,284,2
0.48279282450675964,68,74,2
0.3619975745677948,68,291,2
0.48279282450675964,68,74,2
0.48279282450675964,68,74,2
0.3625135123729706,68,285,2
0.48279282450675964,68,74,2
0.36104708909988403,68,286,2
0.48279282450675964,68,74,2
0.361225426197052,68,283,2
0.36118072271347046,68,283,2
0.37814560532569885,68,425,2
0.36006343364715576,68,289,2
0.3611803650856018,68,284,2
0.36239346861839294,68,286,2
0.48279282450675964,68,74,2
0.48279282450675964,68,74,2
0.3611803948879242,68,284,2
0.48279282450675964,68,74,2
0.3611803948879242,68,284,2
0.36165937781333923,68,286,2
0.360980361700058,68,287,2
0.3571145534515381,68,307,2
0.3618907928466797,68,284,2
0.3618907928466797,68,284,2
0.48279282450675964,68,74,2
0.35383662581443787,68,286,2
0.9719177484512329,68,68,1
0.9719183444976807,68,68,1
0.9719184041023254,68,68,1
0.9719184041023254,68,68,1
0.3594897389411926,68,292,2
0.48279282450675964,68,74,2
0.36069682240486145,68,284,2
0.7105661034584045,68,217,2
0.34337568283081055,68,725,2
0.48279282450675964,68,74,2
0.568885326385498,68,130,2
0.9485400319099426,68,68,1
0.9485405087471008,68,68,1
0.9401338696479797,68,68,1
0.9485400915145874,68,68,1
0.9485394358634949,68,68,1
0.9485384225845337,68,68,1
0.9719176888465881,68,68,1
0.3607673943042755,68,293,2
0.48279282450675964,68,74,2
0.7001871466636658,68,196,2
0.4264508783817291,68,99,2
0.5648021697998047,68,132,2
0.3620380163192749,68,284,2
0.491469144821167,68,117,2
0.540170431137085,68,109,2
0.48279282450675964,68,74,2
0.9719172716140747,68,68,1
0.9859622120857239,68,68,1
0.9719177484512329,68,68,1
0.9719183444976807,68,68,1
0.9719184041023254,68,68,1
0.3612987697124481,68,285,2
0.48279282450675964,68,74,2
0.3620380461215973,68,284,2
0.3618907928466797,68,284,2
0.48279282450675964,68,74,2
0.5935544371604919,68,79,2
0.426344096660614,68,176,2
0.48279282450675964,68,74,2
0.362447589635849,68,291,2
0.47347214818000793,68,74,2
0.36362046003341675,68,284,2
0.3618907332420349,68,284,2
0.48279282450675964,68,74,2
0.5388462543487549,68,154,2
0.36065417528152466,68,291,2
0.48279282450675964,68,74,2
0.3618908226490021,68,284,2
0.48279282450675964,68,74,2
0.3610469102859497,68,286,2
0.3610469400882721,68,286,2
0.3598403334617615,68,287,2
0.36116668581962585,68,285,2
0.3606477975845337,68,292,2
0.3605813682079315,68,293,2
0.36077240109443665,68,290,2
0.48279282450675964,68,74,2
0.35990655422210693,68,286,2
0.36104699969291687,68,286,2
0.360980361700058,68,287,2
0.36111363768577576,68,285,2
0.4827929139137268,68,74,2
0.36116671562194824,68,285,2
0.4827929139137268,68,74,2
0.3606477975845337,68,292,2
0.3605813980102539,68,293,2
0.4827929139137268,68,74,2
0.36116522550582886,68,285,2
0.4827929139137268,68,74,2
0.3618907332420349,68,284,2
0.4827929139137268,68,74,2
0.3607141673564911,68,291,2
0.36071428656578064,68,291,2
0.4827929139137268,68,74,2
0.36065417528152466,68,291,2
0.3607724905014038,68,290,2
0.4827929139137268,68,74,2
0.3611653745174408,68,285,2
0.4827929139137268,68,74,2
0.36253002285957336,68,283,2
0.4827929139137268,68,74,2
0.36323311924934387,68,284,2
0.4827929139137268,68,74,2
0.3619976341724396,68,291,2
0.4827929139137268,68,74,2
0.4827929139137268,68,74,2
0.36251357197761536,68,285,2
0.4827929139137268,68,74,2
0.3610471785068512,68,286,2
0.4827929139137268,68,74,2
0.3612254559993744,68,283,2
0.36118075251579285,68,283,2
0.37814566493034363,68,425,2
0.36006349325180054,68,289,2
0.3611804246902466,68,284,2
0.3623935282230377,68,286,2
0.4827929139137268,68,74,2
0.4827929139137268,68,74,2
0.36118048429489136,68,284,2
0.4827929139137268,68,74,2
0.36118045449256897,68,284,2
0.36165937781333923,68,286,2
0.36098042130470276,68,287,2
0.35711461305618286,68,307,2
0.3618908226490021,68,284,2
0.3618908226490021,68,284,2
0.4827929139137268,68,74,2
0.35383665561676025,68,286,2
0.9719190001487732,68,68,1
0.9719190001487732,68,68,1
0.9719187021255493,68,68,1
0.359489768743515,68,292,2
0.4827929139137268,68,74,2
0.36069685220718384,68,284,2
0.7105661630630493,68,217,2
0.3433757424354553,68,725,2
0.4827929139137268,68,74,2
0.5688854455947876,68,130,2
0.9485397338867188,68,68,1
0.9485400915145874,68,68,1
0.9485400915145874,68,68,1
0.9401340484619141,68,68,1
0.9485391974449158,68,68,1
0.9485381841659546,68,68,1
0.9719179272651672,68,68,1
0.3607673645019531,68,293,2
0.4827929139137268,68,74,2
0.7001872658729553,68,196,2
0.4264509677886963,68,99,2
0.5648022890090942,68,132,2
0.3620380461215973,68,284,2
0.49146923422813416,68,117,2
0.5401705503463745,68,109,2
0.4827929139137268,68,74,2
0.9719175100326538,68,68,1
0.9719177484512329,68,68,1
0.9859620928764343,68,68,1
0.9719190001487732,68,68,1
0.9719190001487732,68,68,1
0.36129873991012573,68,285,2
0.4827929139137268,68,74,2
0.3620380759239197,68,284,2
0.3618908226490021,68,284,2
0.4827929139137268,68,74,2
0.5935545563697815,68,79,2
0.42634421586990356,68,176,2
0.4827929139137268,68,74,2
0.36205992102622986,68,291,2
0.4827929139137268,68,74,2
0.36323362588882446,68,284,2
0.3618907928466797,68,284,2
0.4827929139137268,68,74,2
0.5388463735580444,68,154,2
0.3610413670539856,68,291,2
0.4827929139137268,68,74,2
0.36227768659591675,68,284,2
0.4827929139137268,68,74,2
0.36104699969291687,68,286,2
0.36104702949523926,68,286,2
0.35984036326408386,68,287,2
0.361166775226593,68,285,2
0.36064785718917847,68,292,2
0.3605814278125763,68,293,2
0.3607724606990814,68,290,2
0.4827929139137268,68,74,2
0.3602943420410156,68,286,2
0.3614351749420166,68,286,2
0.36136847734451294,68,287,2
0.36150190234184265,68,285,2
0.4827931523323059,68,74,2
0.3615550100803375,68,285,2
0.4827931523323059,68,74,2
0.36103555560112,68,292,2
0.36096906661987305,68,293,2
0.4827931523323059,68,74,2
0.36116543412208557,68,285,2
0.4827931523323059,68,74,2
0.36189088225364685,68,284,2
0.4827931523323059,68,74,2
0.3607143461704254,68,291,2
0.3611021041870117,68,291,2
0.4827931523323059,68,74,2
0.36104151606559753,68,291,2
0.36116036772727966,68,290,2
0.4827931523323059,68,74,2
0.3615536689758301,68,285,2
0.4827931523323059,68,74,2
0.3625302016735077,68,283,2
0.4827931523323059,68,74,2
0.3632332980632782,68,284,2
0.4827931523323059,68,74,2
0.3619978129863739,68,291,2
0.4827931523323059,68,74,2
0.4827931523323059,68,74,2
0.3625137507915497,68,285,2
0.4827931523323059,68,74,2
0.3614353537559509,68,286,2
0.4827931523323059,68,74,2
0.361613392829895,68,283,2
0.3615686595439911,68,283,2
0.3785015344619751,68,425,2
0.3604520857334137,68,289,2
0.36156874895095825,68,284,2
0.36239370703697205,68,286,2
0.4827931523323059,68,74,2
0.4827931523323059,68,74,2
0.361568808555603,68,284,2
0.4827931523323059,68,74,2
0.36156877875328064,68,284,2
0.36204615235328674,68,286,2
0.3613685071468353,68,287,2
0.3571147322654724,68,307,2
0.3622778356075287,68,284,2
0.3622778356075287,68,284,2
0.4827931523323059,68,74,2
0.3542150557041168,68,286,2
0.9719205498695374,68,68,1
0.9719194769859314,68,68,1
0.35948991775512695,68,292,2
0.4827931523323059,68,74,2
0.360696941614151,68,284,2
0.7105663418769836,68,217,2
0.34337592124938965,68,725,2
