VISUAL_Hyst,human_classification
226367.64234660807,-1
539615.3954407104,1
539594.5788436094,1
545051.4668814009,-1
539586.6961170122,1
243924.35738764677,-1
539634.1563464458,1
539634.1212975685,1
539472.1350262461,1
226294.5924959142,-1
539562.3434362543,1
428570.43715281965,-1
539472.6311657706,1
552434.04967807,-1
539720.9447372303,1
247112.98332841005,-1
519253.1766232055,1
519082.0206478537,1
519073.4792240645,1
225006.56765694806,-1
228692.3203658419,-1
354850.54166850087,-1
407566.5419343455,-1
473242.69102701324,-1
327392.49209224805,-1
448642.2885561785,-1
448622.96230107034,1
561351.6860591898,1
405375.45014222723,1
405375.2134228327,1
406749.0209524246,-1
405456.4530357595,1
234944.20629731697,-1
119908.15814774508,-1
235046.98395295313,-1
35782.68960090107,-1
235110.22347408175,-1
235048.28475980408,-1
120008.58422983605,-1
235045.36413395064,-1
235081.7531637822,-1
122513.22030485395,-1
216787.41155295394,-1
235053.9695828612,-1
235308.23195887994,-1
235039.69001391655,-1
235027.06484092312,-1
234920.89356396612,-1
122352.28996736121,-1
235023.40211704804,-1
122454.59644391715,-1
2884.4856650121656,-1
235003.10686577373,-1
27575.015221209196,-1
90253.29131482098,-1
187586.4148270208,-1
187549.30332557307,-1
187564.66551257926,-1
75683.18946983913,-1
187604.42521156382,-1
187558.24940226795,-1
7976.2267358790095,-1
75676.82442192474,-1
187553.89586028387,-1
18966622.741140787,-1
187545.52529256506,-1
150340.13962539838,-1
214685.69820873757,-1
209138.77718508046,-1
245687.51047014297,-1
245769.21541382524,-1
225430.74834168455,-1
245799.80154325912,-1
237435.52467519318,-1
245986.49332785603,-1
225635.90444724075,-1
245819.23560632742,-1
245827.81793764725,-1
245827.8517727515,-1
245852.11287039646,-1
237496.8169730193,-1
225505.2697657009,-1
245820.87819972003,-1
245804.13621102492,-1
245826.22501048289,-1
259109.5500315365,-1
259109.5500315365,-1
259110.0906727323,-1
94695.2896599647,-1
237142.76327905996,-1
237044.38881594894,-1
394624.03368997824,-1
298914.8589020935,-1
326373.3423036184,-1
400318.93762232,-1
400411.0922071878,-1
396339.5864771509,-1
400310.60560901614,-1
396232.98295495677,-1
400550.16066558816,-1
237262.03009502916,-1
400376.08304590243,-1
400376.1192702131,-1
262454.44525825855,-1
400369.12816417764,-1
237095.2953895082,-1
400415.01198536763,-1
400400.5810991236,-1
390583.61794991617,-1
400387.19377444626,-1
242266.68124773802,-1
400444.1857005649,-1
400444.1506516876,-1
400278.1316704118,-1
237020.64848086276,-1
400363.8118981452,-1
262445.42440832313,-1
400283.29830513964,-1
396207.25282272324,-1
400519.3453471764,-1
224751.9871920938,-1
393378.1371304058,-1
393208.0739435218,-1
393201.04097789124,-1
258877.84770008596,-1
242940.17791743492,-1
312407.94538014557,-1
319993.09809805016,-1
343431.24472838314,-1
350425.3944397762,-1
423068.969840591,-1
423054.1704069438,-1
462836.87450904486,-1
441521.6204415505,-1
441517.7467178526,-1
436972.1045720111,-1
441604.23463719443,-1
1140.730140033423,1
140.32550656061298,1
47970.59285814452,-1
205.96786791567467,1
153.97392033484186,1
1290.9437441384962,1
140.854653123587,1
185.48733035260523,1
1283.6904022640174,1
1936.023142673891,-1
146.68368596537096,1
433.09381208195845,1
160.77864652012755,1
118.89281520150968,1
144.05929855138345,1
1242.1708838054105,1
87.12389790151487,1
1185.099528583507,1
44600.56750522522,-1
124.53892581124455,1
45021.71273836515,-1
26392.561860174057,-1
14273.258232471087,1
14236.550437827382,1
14248.306303825662,1
15580.720842657607,1
14282.789096411843,1
14239.446540154198,1
54469.43759545258,-1
15571.89833132054,1
14255.216399290319,1
18898733.967152305,-1
14227.354481448465,1
134717.26021061614,-1
84920.40906620759,1
168765.2379003975,1
226536.3258124243,1
226499.79070120485,1
231297.08485507255,-1
226543.48672714608,1
377086.93587521836,-1
226734.85259268995,1
231530.33582739835,-1
226576.52706224748,1
226573.35839177703,1
226573.3922268813,1
226609.609183931,1
377163.85052576987,-1
231405.6688921467,-1
226570.20400621585,1
226562.9009674567,1
226588.21316450997,1
236789.57542283385,1
236789.57542283385,1
236777.34088800804,1
94075.15599159044,-1
293896.47093537945,1
293882.40216852253,1
561125.5800543812,1
260142.19811606855,1
360286.49898413994,1
539517.7532958086,1
539571.4443578576,1
552533.6538284268,-1
539484.4586603453,1
552445.5491532069,-1
539732.6743716014,1
226519.3908993903,-1
539556.935475904,1
539556.9717002148,1
428562.41163348895,-1
539547.8327854852,1
226352.56327130093,-1
539598.2729610322,1
539578.7065837869,1
545036.2115361826,-1
539577.4462600402,1
243915.56386692365,-1
539620.2548484433,1
539620.2197995661,1
539479.4179133693,1
226302.36150328023,-1
539530.6062570466,1
428538.8734072852,-1
539456.8702777217,1
552418.338869852,-1
539700.1717681428,1
247093.83719599503,-1
519233.264916194,1
519062.4582129778,1
519054.5097466969,1
224987.68044869666,-1
228673.90898105977,-1
354831.63182483276,-1
407548.5439973321,-1
473224.74653530313,-1
327372.5541973688,-1
448622.6233545786,-1
448604.60402426665,1
561333.4920766432,1
405357.4674850612,1
405360.885838806,1
406734.6839867909,-1
405439.2394691722,1
74317.96726637067,1
64144.62552511078,-1
74383.48833597124,1
74335.0253903745,1
151.97073805165314,1
74316.67515191577,1
74361.8024244918,1
270.5276336400996,1
54228.822806524884,-1
74322.86644192463,1
74583.6234833927,1
74337.07840564505,1
74296.60653265603,1
74320.33271158223,1
228.9657442200376,1
74262.81637301281,1
171.31493373606526,1
42914.879694307,-1
74301.04272643596,1
59739.14779953602,-1
42759.93552957813,-1
88259.34156624826,1
88223.8304863481,1
88233.47227077624,1
14410.158108050826,1
88268.24067309986,1
88224.78102153023,1
52825.603612731145,-1
14401.503227912013,1
88240.6555179134,1
18933273.826980915,-1
88213.49979025272,1
181885.0776205973,-1
158721.24338673262,1
233246.8104299886,1
290930.9340806069,1
290894.2135304617,1
278450.18369920476,-1
290940.81476024893,1
419446.42801854963,-1
291132.1889643344,1
278686.3462232181,-1
290972.37264403043,1
290968.3672576692,1
290968.4010927735,1
291005.16643343156,1
419521.56137703743,-1
278559.90016582253,-1
290965.6774878766,1
290958.4104592832,1
290983.7588680362,1
310092.552739183,1
310092.552739183,1
310082.15563861956,1
107007.76131936078,-1
342764.5077905749,1
342748.59217860724,1
609395.2581502973,1
309575.8455355578,1
407086.09281026764,1
581805.1507371615,1
581858.7917394274,1
584279.0755435975,-1
581771.7828494136,1
584190.9473838232,-1
582020.0032789687,1
225259.74543991146,-1
581844.2491978388,1
581844.2854221496,1
426334.85124404426,-1
581835.0794837545,1
225092.79682477703,-1
581885.558586574,1
581865.9244828337,1
578254.0160186475,-1
581864.6467586838,1
260329.29963878283,-1
581907.6295141593,1
581907.594465282,1
581766.6904875446,1
225042.5840845169,-1
581817.8288415368,1
426311.21529714775,-1
581744.1844507646,1
584163.7270844431,-1
581987.491530061,1
245631.08009749578,-1
561596.8424978995,1
561426.0191849613,1
561418.0022253863,1
238745.4546190826,-1
227434.0789011546,-1
391421.75938998116,-1
436301.16400115564,-1
499329.77528964786,-1
354336.28393060435,-1
475319.60066835955,-1
475301.5200887238,1
586210.275031447,1
430990.3344317708,1
430993.743902179,1
428774.40560330235,-1
431072.2139694106,1
47843.066161355906,-1
94.59171947681716,1
60.95651079760664,1
1200.4020734743324,1
77.71685622440489,1
98.19559934568171,1
1196.3222556495975,1
1858.516211361008,-1
72.91397750115097,1
364.7786490722838,1
81.34608477398463,1
74.1920594183983,1
75.30127227779357,1
1173.347168880748,1
70.12183793134167,1
1168.0756863356441,1
44589.574414788956,-1
44.41186053013875,1
44952.630524869914,-1
26317.28850936974,-1
14247.55332253798,1
14220.856860090193,1
14235.813685561292,1
15568.220689826845,1
14243.50581301576,1
14230.806894445255,1
54488.452015357085,-1
15563.251150253654,1
14247.29484932492,1
18898684.962498553,-1
14229.341277453439,1
134776.46339029353,-1
84973.81594288048,1
168809.2624769852,1
226580.7138302502,1
226578.05259384162,1
231376.1573581295,-1
226517.05439891247,1
377072.9229002599,-1
226723.04275332668,1
231519.43928121374,-1
226617.6513883882,1
226621.84475015383,1
226621.8785852581,1
226635.3807322061,1
377199.40250842454,-1
231432.3338209737,-1
226624.614121652,1
226614.95445099042,1
226632.53214540423,1
236834.84835642893,1
236834.84835642893,1
236848.6452919758,1
94146.34686465483,-1
293968.77414800465,1
293937.61270028545,1
561199.7679109812,1
260231.92110926332,1
360377.1847035855,1
539610.1027880673,1
539678.4387889589,1
552641.9010582531,-1
539533.2524950869,1
552495.5839318945,-1
539797.4673048994,1
226581.17672196036,-1
539622.623452202,1
539622.6596765126,1
428628.0383612795,-1
539628.103315498,1
226429.79426244344,-1
539664.4088180106,1
539650.472420031,1
545108.611451303,-1
539646.2500237607,1
243981.78321800497,-1
539709.9992095714,1
539709.9641606942,1
539560.4852504868,1
226380.33317533723,-1
539627.5861155123,1
428635.8110896415,-1
539509.3369518694,1
552471.9614426232,-1
539775.740180864,1
247166.17992789176,-1
519307.31956959097,1
519135.88729248993,1
519138.2028080575,1
225069.17046786434,-1
228754.72776663487,-1
354914.0024322744,-1
407624.18888926104,-1
473301.1285622331,-1
327455.9144162544,-1
448714.23171621613,-1
448694.8598625296,1
561424.8540690027,1
405446.579471356,1
405447.6423811915,1
406822.00684334774,-1
405543.0228260539,1
58365.1460634465,-1
58327.06303820512,-1
56840.492020606405,-1
58336.75850030129,-1
58359.12262402025,-1
57567.55577323723,-1
59895.25974168932,-1
58350.38867875033,-1
58639.87930348051,-1
58337.6941539573,-1
58348.04224172986,-1
58302.1783765574,-1
57510.544744533676,-1
58305.861793583026,-1
57514.108717830946,-1
4594.056223652266,1
58292.345957118814,-1
4796.189036719124,1
64226.76082713395,-1
31523.69294031572,-1
31495.05067263151,-1
31507.55772039487,-1
31290.74156098817,-1
31514.82162831636,-1
31510.6110509519,-1
12574.731707918381,-1
31293.846598969707,-1
31517.287049508,-1
6754508.677502759,-1
31508.202382756153,-1
81729.03360350197,-1
60373.21376861617,-1
82193.1703364315,-1
125798.96532167512,-1
125800.75908770987,-1
128872.28010400165,-1
125763.18202741125,-1
182392.4875233757,-1
125962.29656787099,-1
129022.42368420883,-1
125855.0422229218,-1
125861.2024303759,-1
125861.23626548018,-1
125870.74154095518,-1
182508.52753325808,-1
128934.39302104208,-1
125866.81687278867,-1
125854.38285311114,-1
125869.21354224731,-1
126185.90794720488,-1
126185.90794720488,-1
126207.06280504761,-1
80592.86671424772,-1
148390.56033131736,-1
148344.1866351956,-1
310299.25862842466,-1
206594.26940502893,-1
243491.4187399215,-1
330010.72676779353,-1
330074.50973552023,-1
340451.4225025464,-1
329945.97215335973,-1
340317.0875942377,-1
330198.40747676324,-1
240889.57443371945,-1
330025.59411913133,-1
330025.630343442,-1
273994.885123223,-1
330032.2742049831,-1
240737.86141571758,-1
330063.3606873836,-1
330055.06603030325,-1
332922.3186220799,-1
330045.6568205252,-1
224106.37254512362,-1
330117.8204447422,-1
330117.785395865,-1
329965.21189214796,-1
240687.07414153396,-1
330027.52730918006,-1
274000.03819232015,-1
329917.7678180881,-1
340290.5566406554,-1
330172.1870944061,-1
231915.4799935904,-1
322703.2121536464,-1
322533.31209212524,-1
322535.99056391325,-1
239959.67577342008,-1
247004.7802752769,-1
250127.8324989437,-1
272651.21878639754,-1
303424.84009725635,-1
304328.76960832847,-1
378925.0800166363,-1
378909.36337613635,-1
424747.7807311612,-1
398948.43045942375,-1
398945.84702369315,-1
399453.0843294289,-1
399045.63005862077,-1
83.01520184498945,1
1222.4295228975836,1
95.08326400538702,1
132.60071390491024,1
1230.6858040543661,1
1885.3788545893826,-1
85.36318699131478,1
371.77331310790225,1
123.99923328672965,1
85.10140162587747,1
134.0596731545294,1
1232.0619457666069,1
101.91020434922275,1
1199.8316786373082,1
44619.460162964104,-1
175.62584789284725,1
45077.200041997356,-1
26449.712772716066,-1
14159.935693349062,1
14240.950982493772,1
14255.144463035109,1
15587.529151948498,1
14286.286577600447,1
14245.279474293595,1
54487.37710236373,-1
15577.701401670261,1
14288.746499521783,1
18898957.75444475,-1
14241.379769504616,1
134749.2817213576,-1
84949.2513734595,1
168779.11498253117,1
226551.1157247634,1
226569.32210976988,1
231367.2637129319,-1
226530.06635226074,1
377084.70569869934,-1
226556.5056261189,1
231352.71607572646,-1
226567.35391542414,1
226565.49187880236,1
226565.52571390668,1
226556.46263831065,1
377120.7502193991,-1
231353.22526264426,-1
226560.45569954076,1
226542.97891943532,1
226556.06796337667,1
236757.5778043971,1
236757.5778043971,1
236792.85803534332,1
94092.1401282755,-1
293912.460340677,1
293871.83302913833,1
561116.2102068386,1
260145.66412728868,1
360290.3642871597,1
539522.0406309672,1
539589.581126507,1
552552.153285491,-1
539479.7848444579,1
552441.2768120022,-1
539684.0533701481,1
226471.42156320604,-1
539545.298195186,1
539545.3344194967,1
428551.45842881885,-1
539553.5293045293,1
226358.88705111653,-1
539585.6826065682,1
539580.6057601157,1
545038.5197424232,-1
539571.1167962665,1
243909.7764366802,-1
539640.420456084,1
539640.3854072067,1
539488.6998607895,1
226312.23310605777,-1
539554.7538631806,1
428563.69229162973,-1
539454.843050469,1
552416.7029286533,-1
539661.1375891633,1
247055.11561934455,-1
519193.27298936096,1
519054.1340068405,1
519062.82521694346,1
224997.09046198224,-1
228682.8541859376,-1
354840.16523068753,-1
407540.62756914017,-1
473217.0015352064,-1
327368.0757940921,-1
448620.69796637475,-1
448607.84515638766,1
561336.9241700841,1
405361.02008547785,1
405361.5779157609,1
406735.56009520683,-1
405460.0852466375,1
1140.914321052596,1
86.00901299676961,1
115.20454361096499,1
1213.276364999007,1
1868.6700137511311,-1
90.56279331423211,1
378.677464885365,1
76.78918239478934,1
83.12208746077712,1
73.56497778458721,1
1171.55142390105,1
72.94351303245739,1
1170.8649873205425,1
44589.333363962556,-1
117.23494423934987,1
45017.77177608228,-1
26389.910095235264,-1
14261.007756537723,1
14157.658754281088,1
14246.113609745618,1
15578.49829865901,1
14267.612029179192,1
14249.523344697263,1
54487.79048624524,-1
15581.945272073928,1
14244.0590863327,1
18898505.822721273,-1
14241.980565966682,1
134753.86564559236,-1
84954.84964818232,1
168789.27041451517,1
226560.8202231738,1
226564.6149097412,1
231361.18093722302,-1
226548.71268930603,1
377097.7225161978,-1
226671.06973600746,1
231466.69313867507,-1
226529.8319020022,1
226575.68102206846,1
226575.71485717277,1
226601.95879297092,1
377155.9649226846,-1
231398.29440897173,-1
226582.23857341576,1
226567.48714575253,1
226585.2149087115,1
236786.92755274638,1
236786.92755274638,1
236807.16560550017,1
94106.03711042498,-1
293926.6695340762,1
293888.84400510474,1
561168.4155019717,1
260207.2641369778,1
360351.72343944275,1
539583.208060678,1
539654.3349912333,1
552616.8704193833,-1
539531.5737504789,1
552492.0735691701,-1
539768.9479020274,1
226556.11687035847,-1
539580.580637414,1
539580.6168617248,1
428586.42806297186,-1
539601.6901706177,1
226406.85681044182,-1
539645.0364757533,1
539631.037638578,1
545088.2630441397,-1
539620.166049014,1
243958.63469939292,-1
539686.8746708373,1
539686.8396219601,1
539540.5807843104,1
226363.94186915833,-1
539605.3226648915,1
428613.98720872856,-1
539507.5187470887,1
552468.3673857884,-1
539744.4962013791,1
247137.8830561977,-1
519276.54398174875,1
519091.8804135239,1
519112.1052449744,1
225046.24640852824,-1
228731.9474183315,-1
354889.40598917723,-1
407601.078024063,-1
473277.41903175577,-1
327435.8711535833,-1
448692.40438227844,-1
448673.78248317394,1
561402.7475452271,1
405426.7929525186,1
405423.8358784483,1
406797.772537961,-1
405523.3602315157,1
74260.95042471398,1
74290.34028564923,1
198.9349859171117,1
54160.29798835641,-1
74265.67218925837,1
74528.13377618098,1
74251.92709634338,1
74258.73365531543,1
74248.67654563907,1
157.18518078251077,1
74247.85939910331,1
156.30454414790643,1
42902.85926142332,-1
74292.37068627751,1
59733.97014315173,-1
42756.032429670326,-1
88245.80164075257,1
88142.95263849598,1
88230.55445304896,1
14407.210848672405,1
88252.17049367061,1
88234.06722891206,1
52843.16293371977,-1
14410.759979961378,1
88228.62034024505,1
18933047.51039799,-1
88226.77723960258,1
181920.87329449173,-1
158754.87640662433,1
233270.29565346325,1
290954.8772908679,1
290958.61623897013,1
278513.8595366186,-1
290943.95706562797,1
419455.14920047857,-1
291066.2829606088,1
278620.58164409385,-1
290925.5451266036,1
290969.92867971776,1
290969.962514822,1
290996.43138065,1
419512.6093098609,-1
278551.4422774683,-1
290976.7017980172,1
290961.9604996883,1
290979.6983907652,1
310088.84270811826,1
310088.84270811826,1
310109.82135002373,1
107036.47939305562,-1
342792.5450445187,1
342753.9695155473,1
609437.7020665449,1
309640.6248826445,1
407151.029043108,1
581870.3159925684,1
581941.3996661982,1
584362.0098593837,-1
581818.6306831547,1
584237.204975169,-1
582055.9524029221,1
225296.14630661986,-1
581867.5950672781,1
581867.6312915889,1
426358.568029447,-1
581888.6999042266,1
225146.85270157602,-1
581932.0353104748,1
581918.0232554245,1
578305.8356761112,-1
581907.1559340177,1
260372.15910094083,-1
581973.9189810992,1
581973.8839322218,1
581827.6323252234,1
225103.9427193455,-1
581892.3309488788,1
426386.1144463479,-1
581794.5756797645,1
584213.4987917872,-1
582031.5007022737,1
245674.81603330013,-1
561639.8062812722,1
561455.1514011001,1
561475.370255614,1
238803.79238492317,-1
227491.88917480022,-1
391479.30523471435,-1
436353.4193268268,-1
499382.1684167796,-1
354399.3541417388,-1
475389.1796487052,-1
475370.54195369646,1
586279.3733191555,1
431059.50219588954,1
431056.5470956988,1
428837.3474874924,-1
431156.10531690053,1
102.56181006616094,1
1200.747488855304,1
1859.2608969435664,-1
80.36476108910223,1
370.2976144784169,1
85.1079340811635,1
79.25233568248535,1
80.12268207591825,1
1178.2276920360373,1
77.170303545377,1
1175.1744540798568,1
44593.1609940439,-1
123.76292812260712,1
45026.55123981557,-1
26392.90948264594,-1
14240.237160052999,1
14217.927176337666,1
14157.41806247634,1
15489.850550209594,1
14248.704741388154,1
14230.781924009294,1
54474.95244439966,-1
15563.251683262208,1
14242.281686568665,1
18898791.705377497,-1
14231.813926375642,1
134768.75166515613,-1
84968.74282047372,1
168805.7046344153,1
226576.55098316827,1
226578.32394272956,1
231376.11353627444,-1
226570.6924951252,1
377122.19059710565,-1
226684.0632951781,1
231480.11124038804,-1
226584.31388285497,1
226526.8424679228,1
226526.87630302712,1
226610.41337455928,1
377172.5298509523,-1
231407.02403841732,-1
226596.24382336822,1
226583.91493193366,1
226603.04517949646,1
236805.3012169375,1
236805.3012169375,1
236825.79223541275,1
94123.36790260694,-1
293945.2911748763,1
293910.02224207256,1
561185.811132691,1
260217.86033407107,1
360362.4295120268,1
539594.4589433256,1
539658.8650930806,1
552621.858277076,-1
539539.6416672036,1
552501.5072081117,-1
539778.1671785831,1
226563.36074012294,-1
539603.1091990166,1
539603.1454233273,1
428608.60181332706,-1
539585.087478995,1
226388.27852270685,-1
539653.4663724984,1
539642.845002064,1
545100.7328298776,-1
539627.1335229655,1
243963.931285629,-1
539696.8743061011,1
539696.8392572239,1
539550.2315186621,1
226371.59804218347,-1
539608.2577795719,1
428616.4772813867,-1
539515.1865024888,1
552477.3772842683,-1
539755.6396549626,1
247147.61018895122,-1
519287.7578053937,1
519114.890762754,1
519094.9284576755,1
225027.13185605363,-1
228712.8759947073,-1
354871.32406772557,-1
407608.96489572845,-1
473285.48788253666,-1
327439.9948075147,-1
448696.67276223836,-1
448682.7013318286,1
561412.0668835994,1
405434.7984672732,1
405427.0122825537,1
406801.16548644553,-1
405528.78149905306,1
1098.0422377865839,1
1750.7895509961197,-1
107.41809625318726,1
394.6662905515931,1
104.44828263430603,1
102.36456571695328,1
114.75081144772965,1
1212.7139108326085,1
102.10214466170103,1
1200.0498904719361,1
44616.97237572765,-1
167.65534498390582,1
45066.569763663974,-1
26436.859083748765,-1
14294.20692615797,1
14290.538371351748,1
14293.134864597674,1
15625.534029606848,1
14156.07668978048,1
14294.324293878428,1
54538.06494800866,-1
15626.760710403,1
14285.738398159625,1
18898644.722044848,-1
14293.89564507888,1
134823.9754349209,-1
85024.27825405294,1
168861.73096935698,1
226632.87121326037,1
226625.82032283858,1
231423.09079317036,-1
226596.65324333595,1
377151.69231269346,-1
226731.00060566465,1
231525.79088296086,-1
226650.96341610127,1
226639.87312335547,1
226639.90695845976,1
226530.51057462493,1
377092.7436340499,-1
231326.45126243297,-1
226650.43278943852,1
226621.764790283,1
226626.4225042242,1
236828.88350059645,1
236828.88350059645,1
236870.273075826,1
94168.58270428213,-1
293989.5913999131,1
293954.85388765926,1
561215.4552203406,1
260236.47143430333,1
360380.6998053483,1
539612.1011146997,1
539686.0680133437,1
552648.0748911728,-1
539554.4596290739,1
552515.6739738414,-1
539809.4824405814,1
226596.42059205085,-1
539632.3829035016,1
539632.4191278124,1
428638.5455860751,-1
539632.2358068622,1
226437.17991886198,-1
539619.3077927035,1
539659.1258192818,1
545114.6604680198,-1
539638.2530330081,1
243976.53955029187,-1
539717.6399614072,1
539717.6049125299,1
539565.5780992339,1
226388.73569562114,-1
539631.2620538439,1
428640.15165510966,-1
539519.6181213646,1
552481.1959861727,-1
539772.5996487614,1
247165.60126608924,-1
519304.1806478324,1
519130.29581033066,1
519128.6605205074,1
225062.85681416478,-1
228748.27340825583,-1
354905.89021786046,-1
407573.29898136243,-1
473249.58209006494,-1
327412.4111909555,-1
448665.4299150631,-1
448683.65957121685,1
561412.472014128,1
405436.25412976864,1
405428.77266138355,1
406802.4280569972,-1
405532.1686277294,1
1084526.3002222222,-1
967695.1870346043,-1
968462.7733524776,-1
1043208.7327640151,-1
893124.405315521,-1
968472.302676207,-1
2512156.224154566,-1
893133.8401795592,-1
968472.8685645158,-1
966664.9037874064,-1
1015756.111168741,-1
968475.7206239162,-1
964903.8866121029,-1
966667.488279385,-1
968473.3525361511,-1
829613.8650049772,-1
968493.345649494,-1
830172.2121496884,-1
3715.462891324516,-1
964920.4049084012,-1
968375.8961035135,-1
968445.5517604562,-1
829595.2434211263,-1
968460.7680441724,-1
966894.3063163331,-1
968400.7733524776,-1
830340.0336976319,-1
968456.8685645158,-1
968407.0075647831,-1
966840.5458369438,-1
968416.4477481893,-1
968417.188860499,-1
967599.6524025697,-1
964853.2849004201,-1
968419.7733524776,-1
968419.7733524776,-1
968417.5867484566,-1
968437.302676207,-1
968390.2612015527,-1
967572.7247436234,-1
968405.2518825562,-1
967587.715424627,-1
830094.9799164883,-1
968412.4110259739,-1
828868.7520285691,-1
1086493.8105426717,-1
1013010.7506761724,-1
900133.0514324119,-1
900084.0924792439,-1
900093.1880891579,-1
899608.9342175742,-1
900095.1492466195,-1
900095.0265024399,-1
827295.0806667752,-1
899610.7726308561,-1
900095.2291359899,-1
968390.8867845171,-1
1270612.7343241728,-1
900112.1547558246,-1
881993.5177633136,-1
899764.6080533144,-1
833734.4217389802,-1
831172.5101008955,-1
831194.5180322533,-1
834224.2404123015,-1
831172.5092652773,-1
760524.2112031182,-1
831287.7042934606,-1
834314.2311802754,-1
831190.9163580844,-1
831208.979311684,-1
968422.9375781679,-1
831208.979311684,-1
831214.1449239727,-1
760566.5458852798,-1
834241.6440413338,-1
831210.5092652773,-1
831212.3381036858,-1
831214.1913763079,-1
818630.0264320481,-1
818630.0264320481,-1
818660.3658137685,-1
995508.9762847716,-1
793560.8952691087,-1
793493.5635808855,-1
793121.9757928833,-1
1049503.90710087,-1
984571.0053528111,-1
919407.3615496942,-1
919470.8502261154,-1
918286.937982443,-1
919368.3491205527,-1
964831.0666488386,-1
918182.9013332791,-1
919579.8470464316,-1
1236129.991202096,-1
919414.8330218104,-1
919414.8330218104,-1
972692.3043105528,-1
919445.0630077657,-1
1235996.1410739454,-1
919463.4949293473,-1
919454.0240164367,-1
918268.2777978108,-1
968456.7206239162,-1
919445.9157855434,-1
1157363.1624063523,-1
919522.8021164787,-1
919522.8021164787,-1
830134.2328473297,-1
919383.2190535173,-1
1113628.1305048268,-1
1235935.8159882964,-1
919446.7400684675,-1
972724.6767920251,-1
919326.1222074674,-1
918141.0647345397,-1
919537.6036256049,-1
1178909.197429321,-1
931427.6553165688,-1
931262.6228836526,-1
931292.8151326063,-1
1235935.4966241035,-1
1247390.089381109,-1
1020602.7052778305,-1
996086.5371770143,-1
971385.8114719026,-1
1227817.4035448907,-1
1227444.1113020089,-1
1227429.2981654217,-1
1162712.2596448723,-1
967639.184165987,-1
1361598.4859448283,-1
1361589.6052887745,-1
1360575.5515777133,-1
1361702.34392782,-1
968512.7234925336,-1
54532.35639384688,-1
74952.34337041838,1
75239.59156471676,1
74949.33426690995,1
74947.20348028136,1
74959.66476610232,1
114.74977410664488,1
74947.02983679053,1
102.22825431462208,1
42737.867909979075,-1
75012.59148738756,1
59775.6701024498,-1
43000.56149121468,-1
88880.753627536,1
88877.0697153932,1
88879.74933485124,1
14314.135686984744,1
88742.57269179587,1
88880.92641589571,1
52674.0581094765,-1
14315.34915217796,1
88872.28833993895,1
18931586.059624705,-1
88880.40757770254,1
182309.27701782665,-1
159329.9487472878,1
233651.33188766555,1
291394.45426871744,1
291387.41520713735,1
278450.9114065566,-1
291358.3225708333,1
419465.4457604485,-1
291492.67199736874,1
278553.6861306701,-1
291412.610848757,1
291401.5849219894,1
291401.6187570937,1
291292.09700298606,1
419406.4000761258,-1
278354.2615467991,-1
291412.12769064045,1
291383.4346741543,1
291388.05180775264,1
310561.03186617995,1
310561.03186617995,1
310602.4505570417,1
107150.415526038,-1
342977.4433843696,1
342942.7291129369,1
609362.6756188271,1
309947.75749944965,1
407304.6568270046,1
581774.286775807,1
581848.1934579922,1
585851.6469025607,-1
581716.5646121828,1
585719.2253452434,-1
581971.49662262,1
225316.70902679575,-1
581794.4282590013,1
581794.4644833121,1
425992.095832766,-1
581794.3331058945,1
225157.4975008621,-1
581781.2950445777,1
581821.17041299,1
578318.1507338359,-1
581800.2834179137,1
260467.11517396622,-1
581879.7017370113,1
581879.6666881341,1
581727.7433759213,1
225109.06929813873,-1
581793.3670166638,1
425993.7524988949,-1
581681.7430512599,1
585684.767304361,-1
581934.6321722438,1
245615.94391553002,-1
561571.3598541903,1
561397.5056545128,1
561395.9195655928,1
238950.14531174218,-1
227498.05747284833,-1
391557.3297337289,-1
436246.9952905544,-1
499179.7555381853,-1
354536.59274807933,-1
475414.11002142413,-1
475432.38176696067,1
586174.9619174899,1
431253.24634428765,1
431245.7387664835,1
429017.72126809956,-1
431349.1655156542,1
33130.11152666337,-1
28589.025714667398,-1
33119.45561331272,-1
33128.42752036909,-1
33101.59710358481,-1
34117.259071522225,-1
33099.9754742604,-1
34115.63465961832,-1
75505.69949700685,-1
33172.2421919742,-1
42454.473722939154,-1
57732.03854756894,-1
45906.41807484841,-1
45904.194185909066,-1
45906.87055966801,-1
47179.72076136295,-1
45764.267690401095,-1
45910.534012642056,-1
84913.73452045854,-1
47183.41887382491,-1
45899.393681129535,-1
18679866.468934443,-1
45911.35915316682,-1
165340.96105776957,-1
115981.55092314,-1
198507.97889597577,-1
255589.72455569217,-1
255585.89168716627,-1
236116.84708860263,1
255574.9237501897,-1
404635.1792170357,-1
255704.66134352764,-1
236220.86639629366,1
255622.23997605068,-1
255614.96738088966,-1
255615.00121599398,-1
255498.88000598957,-1
404568.1523510375,-1
236019.4964174133,1
255627.58330906194,-1
255595.77609211672,-1
255597.76012900134,-1
265865.030544844,-1
265865.030544844,-1
265912.9794863079,-1
123596.69857397523,-1
322223.5622434386,-1
322177.2785515644,-1
588020.7768593476,-1
289372.6953165503,-1
388295.90341346187,-1
566091.8075183483,-1
566167.6662106259,-1
542435.8210262413,-1
566044.4111722631,-1
542311.4850697176,-1
566299.2713899411,-1
255681.55829985946,-1
566121.284322424,-1
566121.3205467347,-1
455673.2210455401,-1
566119.6616103773,-1
